source,rating,date,got_response,text
google,5,2025-09-22,true,"I was helped by Mr. Richards today,  he was very helpful and knowledgeable. Saved me lots of time from running around!"
google,5,2025-09-18,true,The whole team from Richard to the technicians were amazing. They are my go to tire shop from now on!
google,5,2025-09-17,true,"Had a pleasant experience at this Mavis location. I was assisted by a gentleman named Richard who was extremely helpful, kind, and patient. He had me in and out almost immediately. Highly recommend this site and this service worker, Richard!"
google,5,2025-09-17,true,The assistant manager Richard was awesome and very helpful with helping me get back on the road great customer service
yelp,5,2025-09-17,true,Richard and the mavis crew were great!!! My boyfriend's tire was changed quickly and the service was good and affordable.
google,5,2025-09-16,true,"RICHARD was very professional and helpful.
His Service was very quick. he was very hospitable. I’m definitely coming back.
thanks RICHARD. ⭐️⭐️⭐️⭐️⭐️⭐️"
google,5,2025-09-15,true,"Christian, Richard and Brandon did great! Christian provided updates, was beyond kind and made me feel so comfortable. Will be back for any and all tire needs! Thank you so much!!"
google,5,2025-09-15,true,"Very timely, kind, and knowledgeable. Will be back again!"
google,5,2025-09-14,true,"Excellent service, the staff is very friendly!"
google,5,2025-09-11,true,"Informative, knowledgeable, courteous, respectful, and timely"
google,2,2025-09-11,true,Brought my car there for new tires. I literally saw them drop my rim. Brought my car there for new rotors and brakes. Few months later my brakes were pumping pretty bad. Brought it to Mavis in Bayonne and they said your rotors are warped. Brought it back to the Jersey City location they replaced the warped rotors. A month and a half after that my brakes are squeaking. I have a 2017 Lexus That I take very good care of.
google,5,2025-09-09,false,"The customer service over the phone and in person was amazing! I got a flat tire in the city, changed it and waited until the next day to fix it. They gave me an estimate over the phone, something that Metro Honda refused to do. The employee was very helpful and informative. I came 30 mins before closing expecting to be turned away due to not having an appointment. Yet, they took me immediately, asked me about the condition of the tier, and evaluated how to fix it. I was in and out in 15 mins with my tire fixed for an excellent price. They were very efficient, with great customer service, and a nice positive attitude!"
google,5,2025-09-08,false,"Greg is a phenomenal person he made sure that I got everything I needed, definitely going back."
google,5,2025-09-07,false,"Had a great experience, they listened to my concerns and exceeded my expectations. Richard is amazing and definitely will be coming again!"
google,5,2025-09-02,false,Tires done at this place they were quick efficient and everything went well future to get my car tire and breaks done again
google,5,2025-09-02,true,"Greg has a very pleasant and positive attitude.  And looked after my needs in a very timely manner.

Great Job"
google,5,2025-08-28,true,"Greg and Richard were so helpful they really helped to put my stress at ease and replaced my tires perfectly, thank you guys so much! ♥️"
google,5,2025-08-28,true,"My experience with this location was fantastic. The team  was professional, attentive, and went above and beyond to meet my needs. They were clear in their communication and made the whole process very efficient. Highly recommended for their exceptional customer service!""
Much appreciated  for the assistance and the great experience at mavis jersey city location from Greg R. & Richard J."
google,1,2025-08-20,true,worst service ever i went on my lunch break just to fill my tire & plug my tire ( as i have a flat ) refused to help me in this situation the rep at desk didnt even check if anyone was free to help
google,5,2025-08-20,false,Done with the oil change in 35 minutes. Very friendly staff. Reasonable prices .
google,5,2025-08-19,true,Greg is the best.Thank you for that great price on tires.
google,5,2025-08-16,true,"Richard assisted me with scheduling my oil change and provided fast, efficient service. He was very pleasant."
google,5,2025-08-11,true,The services provide at Mavis in Jersey City is impeccable and would highly recommend!
google,1,2025-08-09,true,ABSOLUTELY TERRIBLE SERVICE. AVOID THIS PLACE COMPLETELY. THEY WILL WASTE YOUR TIME AND MONEY.
google,5,2025-08-06,true,Taylisha and the team was great
google,5,2025-08-05,true,Top notch servicing for vehicles.
google,5,2025-08-05,true,"Taylisha made my experience exceptional! She was incredibly welcoming and supportive, walking me through everything in a way that was clear and straightforward. She took the time to explain my choices and helped me find exactly what I was looking for with zero hassle. The whole process was fast and seamless — truly grateful for her outstanding service!"
yelp,1,2025-08-04,true,don't go here even if it's an emergency. they'll mess up your car even more.!!!!!!!!      so please stay way.
google,5,2025-07-31,true,"I needed help with tires, assistant manager Richard was very attentive with my needs.Also very thorough.  The staff was also very friendly and and greeted me with care "" Welcome  to Mavis Tires can I help you "".  Everyone went above and beyond,  I definitely would recommend going to Mavis Tires. They value their customers."
google,2,2025-07-30,true,"If they don't like you, are annoyed by you or simply can't help you, they'll leave you on hold until you hang up or disconnect intentionally. Better to go in-person but even then, they have a very ""matter-of-fact"" attitude and seem to hate their jobs."
google,5,2025-07-30,true,Thanks for the service Richard was a nice guy!
google,5,2025-07-08,true,Taylisha & Greg are amazing
google,5,2025-07-07,true,"Review for Mavis Tire – Shoutout to Greg

Earlier today, I was in need of a tire and made several calls trying to find a 24-hour service—only to learn that in New Jersey, that doesn’t really exist, even though some places suggest otherwise. I ended up going to Mavis, and I’m so glad I did.

My experience there was excellent, thanks to Greg. He was incredibly patient and understanding. I don’t have much knowledge about tires, but Greg took the time to explain everything clearly and thoroughly—what to expect, the process, and all the little details I wouldn’t have known to ask about.

Even after what felt like a million questions, Greg never made me feel rushed or overwhelmed. His professionalism and kindness truly shaped my experience. Thank you again, Greg, for all your help—I genuinely appreciate it!

If you are unsure about tires. Ask for Greg he is your guy."
google,5,2025-07-06,true,"Talisha and Greg are amazing. I got the best service for oil change, front and rear brakes replacement all in one stop for almost 3 hours. Thanks for the tech who did the job as well."
google,1,2025-07-05,true,When in for an alignment. No print out from what the work they did and then when I asked Greg the manager why my back right tire was worse then I went in he said I have to replace parts so that they can adjust it. Avoid this location at all costs.
google,5,2025-07-01,false,Thanks Taylisha
google,5,2025-06-30,true,"I was having tire vibration and decided to Checkout Davis Tires of route 440 in Jersey City. I was greeted by Taylisha who got m in the queue. Very pleasant and professional.

Thank you"
google,5,2025-06-30,true,I was happy they checked my car and Greg was very knowledgeable and advised of the report. I would advise you to start or go there for all your tires need. If possible ask for Greg
google,5,2025-06-30,true,"Huge thank you to the team at Mavis Discount Tire today—especially Greg! I came in feeling overwhelmed, and he went above and beyond to make sure I was taken care of. He was kind, honest, and genuinely cared about helping me, not just getting the job done. It’s rare to find service like that these days. I left feeling safe, grateful, and with a big smile on my face. Thanks again, Greg—you really made my day!"
google,5,2025-06-26,true,Amazing quick service! Was able to fix my 3 tires and do my oil change all under 2 hours! Definitely will be coming back for all future maintenances
google,5,2025-06-24,true,Greg was a great help and gave amazing service! Would go back again!
google,1,2025-06-24,true,"Scheduled service via amazon for tire installation, no one called  for appointment even after my tires were delivered. I called and schedules app Monday 9 am. Rude employee told me i cant put my car in front of the shop even before answering my question. The employees don’t even know how to say good morning. My app was 9am but they told me i got to wait 2 hours at least just to start the service. Asked how long my service might take answer was i don't know.i cancelled service and got it done in firestone where customers treated with respect and care"
google,5,2025-06-24,true,Gregory team was so help in assisting our family
google,3,2025-06-24,false,not bad. depends on who is working the desk. Use to be a real nice guy there but I think he left.
google,5,2025-06-23,true,"Great service. had a flat tire, they were able to patch and get me out in a little over an hour. Thank you"
google,5,2025-06-23,true,Great service and staff.
google,1,2025-06-22,true,Service took 5 hours to change only four tires and didn't do the alignment I asked for
google,5,2025-06-10,true,My experience was amazing dealing with Greg
google,5,2025-06-09,true,Easy to make appointment online and helpful at the desk
google,5,2025-06-09,true,Fast. Good price. 5 star.
google,5,2025-06-09,true,I went to mavis in Jersey city with tire trouble I was able to get the car repaired in hours with the help of Greg and his staff. Thank for the quick service
google,5,2025-06-07,true,"Came in due to a flat tire. Very pleased with the service I received from Shay. She was very prompt and knowledgeable and her assistance was greatly appreciated! Always a pleasure to stop by this location, staff are always friendly and very helpful"
google,5,2025-06-05,true,Great Service.
google,5,2025-06-02,true,"Mavis Tire is my absolute go-to for any tire repair needs! They've saved me twice now, once for a standard repair and another time to expertly replug a hole that a previous shop hadn't fixed accurately. John, in particular, has been incredibly helpful and great in all my interactions, making the process smooth and stress-free. Their team is incredibly reliable and efficient. I highly recommend them for their excellent service and dependable work!"
google,5,2025-06-01,true,Great staff! Always take good care of my car!
google,5,2025-05-28,true,Taylisha at the reception desk was very helpful. Great experience at Mavis!
google,5,2025-05-28,true,"I had a very pleasant experience, thanks to Taylisha. She was kind, attentive, and took the time to explain everything clearly, making the process easy to follow. I truly appreciated how she ensured I understood my options and helped me get exactly what I needed without any pressure. The visit was efficient and smooth — I’m genuinely grateful for her excellent service"
google,5,2025-05-27,true,Came here on a Tuesday afternoon. Customer service was able to quickly plug and patch my tire. Excellent service and highly recommended! Thank you!
google,5,2025-05-23,true,Fast service
google,5,2025-05-21,true,The staff was great and the manager Greg so helpful..
google,1,2025-05-21,true,Called last week and they told me the labor charges for an engine oil change was $30. I come in this morning and they tell me it's double the price because I have a Benz. I called and booked another appointment at a different mavis shop just now and they will charge me $30 for the same vehicle. Why is that?
yelp,1,2025-05-21,false,"I had a terrible experience with mavis discount tire. Their customer service was extremely unprofessional and rude. From the moment I walked in, I felt like I was being treated as an inconvenience rather than a valued customer. The staff was dismissive and unhelpful, and when I tried to address my concerns, the Manager were outright rude.

To make matters worse, their pricing is completely unreasonable for the subpar service they provide. I expected quality service for what I was paying, but instead, I received poor treatment and a lack of professionalism.

I would not recommend this business to anyone looking for reliable and respectful service. There are plenty of other places that value their customers and offer fair pricing--this is not one of them. Save your time and money!"
google,5,2025-05-21,true,Greg was awesome and very professional and helpful.
yelp,5,2025-05-21,false,walked in fast good service at a good price and didn't wait long they took care of me
google,5,2025-05-19,true,Great fast service always return
google,5,2025-05-15,true,Greg was such a great help to me and my family..
google,5,2025-05-15,true,Wow !!! The manager was such a great assistant he advised me on so many options and the staff was so supportive.
google,5,2025-05-13,true,Great service and turn around time ! I needed a tire rotation and they were able to squeeze me in on my time crunch.
google,5,2025-05-13,true,I loved my experience with Jonathan the manager! He was great at explaining everything I needed to know and I will definitely be back for when I need tires again ! Greatly appreciate it
google,5,2025-05-13,true,Great service ! Amazing staff and management. The manager Jonathan was so nice and thorough. He made sure to let me know what I needed for my brakes and took the time to explain everything to me.
google,5,2025-05-12,true,They are very courteous and professional. I was in and out in no time. Thanks!
google,1,2025-05-11,true,"I had a brake check appointment two months ago and was advised by the manager (a tall man) to replace all the pads and rotors. However, since the replacement, my brakes have continued to make an uncomfortable noise.

I scheduled another appointment for 2:00 PM today, but upon arrival, I was told to come back tomorrow morning because they couldn’t look at it today. If there’s no capacity, what’s the point of offering appointments that can’t be honored?

This issue has already required me to come to the store multiple times, and it really should have been properly resolved the first time. I’ll provide another update after tomorrow’s visit."
google,1,2025-05-08,true,"Management of this shop takes the ""my way or the highway"" approach in service. Customer service is severely lacking, not a good experience! I assume the place is just okay for an oil chance, but not much more."
google,5,2025-05-06,true,"I had an excellent experience at Mavis Tire, and I want to give a special shoutout to Taylisha for her outstanding customer service! From the moment I arrived, she was welcoming, professional, and incredibly knowledgeable. Taylisha took the time to walk me through my tire options, answered all my questions with patience, and made sure I felt confident in my choices.

The service itself was quick and efficient—my car was ready even earlier than expected. The technicians did a great job with the installation and alignment, and everything was handled with care and precision.

Thanks to Taylisha and the team, I left feeling well taken care of. If you're looking for trustworthy, friendly, and expert tire service, I highly recommend Mavis. I’ll definitely be back for future maintenance!"
google,5,2025-05-06,true,"Talisha is Excellant ! she has consistently demonstrated a strong work ethic, a commitment to customer satisfaction, and exceptional technical knowledge throughout this experience. Their reliability and positive attitude have made a noticeable impact me and my wife."
google,5,2025-05-01,true,"Came in same day to get a tire plugged, Taylisha was more than helpful, they were fast and efficient to get me back in the road within half an hour"
google,5,2025-04-28,true,"Mavis has helped me out twice now on emergency last minute tire changes. I discovered a flat around noon, called them and not only were they able to fit me in the same afternoon, but they even went out of their way to have my specific tired shipped from another Mavis to make sure it could be done the same day. Many thanks!"
google,5,2025-04-23,true,"Very easy and efficient. My appointment was honored and I was able to get oil change, air filters, new tires and alignment within about 2 hours. Excellent customer service. Location is good as I was able to run some errands on foot while I waited and took my kid next door to the “mouse arcade”."
google,5,2025-04-22,true,Had a grt experience their talisha was very helpful to me got me a grt deals for my new tires
google,5,2025-04-22,true,"I had a great experience thanks to Taylisha! She was super friendly, helpful, and made everything simple and easy to understand. She explained my options clearly and made sure I got exactly what I needed without any stress. It was a smooth and quick visit — really appreciate her great service!"
yelp,1,2025-04-21,true,"The fucking worse I went in for 2 tires for my girls car  and they ended up changing all 4 and on top that  they changed my battery, stole my charger and did something to the ignition."
google,5,2025-04-14,true,"I’ve brought my Acura RDX to Mavis in Jersey City three times now, and each experience has been consistently excellent. Whether it was a tire repair, replacement, or general maintenance, the team has always been professional, quick, and honest.

They take the time to explain what’s needed without any pressure or upselling, which is something I really value. Scheduling is easy, turnaround time is fast, and they’ve always treated my car with care.

After three solid visits, I can say with confidence that this is my go-to spot for tires and routine service. If you’re in Jersey City and looking for a dependable shop that does the job right, Mavis is a great choice."
google,5,2025-04-14,true,Service was Great I will definitely return
google,5,2025-04-13,true,They saved the day for me and my gf on a Sunday.  Kudos to them. Great service.
google,5,2025-04-10,true,Great service
google,5,2025-04-08,true,Excellent customer service provided by Taylisha. Thank you for your assistance and professionalism.
google,5,2025-04-08,true,good customer service at front desk Taylisha!!!!
google,5,2025-04-02,true,"Eric, Brandon and Greg were absolutely helpful, and professional. Best service, 5 stars all around"
google,5,2025-04-01,false,"I recently had the pleasure of visiting Mavis Tire Service for some much-needed tire work, and I couldn’t be more impressed with the experience. From the moment I arrived I was greeted by Taylisha, she was very professional, and eager to assist.

She recommended the best course of action, explaining everything in detail without any pressure to upsell unnecessary services."
google,5,2025-04-01,true,Taylisha was awesome ! Great customer Service. Thank you
google,5,2025-03-25,false,"Went for a flat repair and with Antonio's help was informed that my vehicle needed a lot more than that, thankfully this shop has such a nice and professional manager that stands on business while also remaining positive and cheerful, will definitely come back again!"
google,2,2025-03-25,true,"Everyone has an attitude and 0 customer service skills. I didn’t left as soon I arrived because I had a flat and I was limited on time. I replaced two tires, with an online appointment and it took them 1,3h to do so. When I went to pick up the car it was dirty on the driver door handle, on the center console and all around the car, by putting the tires against the car. I asked for a paper to clean the car and the person instead of cleaning and apologize, he started saying that wasn’t done by them… This was my first and last time at this shop. I gave them 2 starts instead of one due to phone communication."
google,5,2025-03-25,false,Antonio was very informative and professional when informing me of my vehicle.
google,5,2025-03-25,false,"Antonio was really helpful, super kind, and patient when working with me."
google,4,2025-03-16,true,"They were very polite, nice, & informative."
google,5,2025-03-12,false,Great service! Greg was very helpful!
google,5,2025-03-10,true,Thank you to mavis Greg is a very big help and very  understandable makes sure everything is broken down to you
google,5,2025-03-10,true,"Antonio was a great help, got me in and out in no time!"
google,5,2025-03-04,true,Thanks Greg and Taylisha. Great service and prices
google,5,2025-02-17,false,Thanks Bernard and team great service
google,5,2025-02-17,true,"Thank you mavis for helping me with my tire today! I got an unexpected flat while on a job, (I live in NYC, so I couldn’t wait for the tire that my car needed to be delivered)  so they were able to patch me up last minute and I was able to travel home. The team was super friendly.. I would recommend them to everyone!"
google,2,2025-02-16,true,"Not honoring warranties, after stating it's covered on tires that were bought less than a year ago using excuses from the fine print. We even paid extra. Mentioned suspension issues that came out to an outrageous amount and blamed it on causing the tire warranty not being honored.

I rarely review but this is one of those times I think people should know."
google,5,2025-02-14,true,Bernard and staff were super helpful. Honest opinions and they take the extra mile to help. Highly recommended.
google,5,2025-02-13,true,Thanks Bernard
google,5,2025-02-13,true,"I had a great experience at Mavis Discount Tires thanks to Bernard! Even though I don’t know much about cars, he was incredibly patient & kind, i recommend everyone going to him! Thank you!"
google,5,2025-02-11,true,Great customer service from Bernard!
google,5,2025-02-11,true,"So after getting my tire repaired for the third time this month at previous tire shops, I can finally say thank you to  Bernard Gordon who is an employee at Mavis Tire shop. He was extremely helpful and knowledgeable about my situation. He answered every question and most importantly he was patient with me. The customer service that he provided was exceptional. Thank you Bernard Gordon"
google,5,2025-02-11,true,Top tier service I would highly recommend this place to anyone the staff is friendly and things are done in a timely manner.Appreciate you guys until next time
google,5,2025-01-28,true,thanks Bernard
google,5,2025-01-25,true,They did a great service!
google,5,2025-01-22,true,Great service from Taylisha and greg
google,1,2025-01-21,true,"I had a frustrating experience at Mavis Jersey City location,i got there to fix nail on the tire . I arrived 40 minutes before closing to fix a nail in my tire, but the staff seemed rushed and exhausted, clearly more focused on closing the store than helping customers. One employee said the tire wasn’t damaged its fixable, but after talking with another, they suddenly claimed the tire sidewall was damaged and couldn’t be repaired. Since I had a warranty and they couldn’t charge me for the repair, they insisted I needed a new tire instead, which felt like an unnecessary upsell.

I went to a nearby shop for a second opinion, and they confirmed the tire was fine and easily repairable. They fixed it with no issues, proving that Mavis was just trying to take advantage of the situation. I wouldn’t recommend this place—it’s clear they prioritize profit and convenience over honest customer service."
google,5,2025-01-20,true,"Quick service, reasonable prices, friendly staff. I won't be taking my vehicle anywhere else in Jersey City for servicing."
google,1,2025-01-18,true,"What’s the point of an appointment? I was here for 5 hours for an oil change and rear break repair. A 2-3 hour job at max. They also left my car in the parking lot and forgot to bring it in the garage which caused delay. Next time my car needs repair/maintenance, I will take my business elsewhere."
google,5,2025-01-11,true,Excellent service! They were such a big help with the company vehicles
google,1,2025-01-10,true,"I ordered new tires through good year and chose this location for them to put my tires on. The same day I left, my tire low pressure light came on and I did a U turn and took my car back to this place. This guy said it was missing some air and that everything should be good after that. Left and went on about my day, driving around and the tire low pressure light still came on after that, so again I took it right back. I was very concerned at this point because now it’s the second time in this day that this light is coming on, after they said everything was “good”. So when I took it back there, they did whatever, checked whatever, and gave me this excuse of “it’s the sensor” but in my head I know that’s not right. I have a Honda accord 2022, there’s no reason why my sensor would just be going off for no reason, but they said everything should be fine after they checked it and did a test drive. This day was December 12th. So days go by I’m driving my car, and the light comes back on again, but I checked my tire and saw that it was flat. I bring it back in the morning, and there was this man with glasses, the same man that worked on my car, and he just had this impression that I was disturbing his day with my concern. I told him again that the light is on but also that my passenger driver tire is leaking air. This man tried to imply that if it’s flat it’s pretty much my fault and that there could be a nail in it. Lol. I did not like the way he was talking me, it was overall the attitude around his words that was starting to now annoy me. He said that he would have to charge me on whatever they have to do. I understood what he was saying but I felt like I shouldn’t have to pay anything because again, I’ve never had ANY problems with my tires until I took my car to them. I just left the place because I was afraid that if I came out of pocket just for them to tell me the same thing “it’s the sensor”, and basically tell me there’s nothing wrong with my tire, my money would be going to waste and I felt like the problem wouldn’t be solved. I told a friend about my tire situation, and he said it sounds like your rim is broken. So my friend took my car to his shop and yes indeed it was because my rim was broken and that’s why the tire was leaking air. But not only was it the rim being broken, the mechanic noticed that my tire had been cut, and he had to cut another piece from another tire to put on my tire to make it secure. You wanna know how my tire ended up being cut? From the same man that originally put my tires on, telling me it’s just the sensor. Lol. It’s just so ironic how when I brought my car to mavis, this man is telling me “it’s the sensor” but when I bring my car to a different location, they tell me my rim is broken and my tire was cut from them putting my tires on. So now I have to get a brand new tire because that same tire is still leaking air. I’m writing this review so that people can be aware of the people working on their car. It’s the fact that I knew something was wrong and he tried to make me believe it’s my fault that the tire is leaking air or make me believe that nothing is wrong but come to find out it was his fault because he broke my rim and cut my tire. Maybe he didn’t know…just maybe. Or he did know and just gave me that “it’s the sensor” excuse so I could get out his face. I really don’t know, but what I do know is that I’m never bringing my car to this location ever again."
google,1,2025-01-08,true,"Very bad service, the person in front didn't even care about me, he just happened to be on the phone and I went to fix a tire, I had to go somewhere else."
google,5,2025-01-07,true,Thanks msvis
google,5,2025-01-06,true,Bernard was great he saved my life! He responded immediately and communicated all of the issues I had with my car. Greg was also super helpful. Thank you both!
google,5,2025-01-06,true,"Greg is awesome, the tall bald guy He is so funny and informative. Great guy and awesome service at Mavis"
google,5,2025-01-06,true,Bernard is the greatest
yelp,1,2024-12-31,true,"I booked an appointment online.  I received 2 separate calls to confirm my 11am appointment, which I confirmed.  I asked how long it should take and they said it would take 2hrs or less. 

Once onsite I was told 2hrs, but it ended up taking 3 because there were 2 appointments at the same time and only 1 person who can do the work.  This wouldn't have been an issue had they just said it in the first place.  Standing outside it looks like at least 2. Individuals who are working on tires. 

The assistant manager was more worried about his lunch than informing me that it would be late, even as I sat in their waiting room.  He refused to call his manager and told me he would have him call me when he was back.  

I'll never come back here or spend another dime at this location.   Poor communication and customer service."
google,5,2024-12-30,true,Good service and good timing
google,5,2024-12-30,true,Thank you for the great service and great recommendations by Mr.Polanco at this location. 5 stars all the way
google,5,2024-12-30,true,They’re did amazing Job Yall should check it out highly recommended
google,4,2024-12-28,true,"I went to run some errands one morning and ended up with a flat tire 3 mins from this tire shop. I arrived at Mavis and the front desk agent Taylesha was very knowledgeable and helpful. They were able to service my car on a busy day even without an appointment. The mechanic who would be working on my car called me with the price of the service before starting the work, he also politely offered additional services based on his assessment and was not pushy or overbearing at all (as we know some mechanics can be). Taylesha gave me a call as soon as my car was finished. Efficient service and reasonable pricing, I will be back here for my future tire needs!"
google,5,2024-12-24,true,"I had a great experience at Mavis Discount Tires thanks to Bernard! Even though I don’t know much about cars, he was incredibly detailed and patient, taking the time to explain everything clearly. I drive a brand-new car, and the service shop I usually go to for appointments never gave me this level of attention. they just sent me a bill without much explanation. The care and professionalism I received here were on another level. From now on, I’ll be recommending this place to all my friends and coming back for all my tire-related needs. Thank you!"
google,5,2024-12-23,true,Thanks Bernard
google,5,2024-12-20,true,"Outstanding service!!! Friendly, professional, and most reliable!!  Hands down I am grateful for the team at this place that repaired my flat tire when I was in a dire situation. 🙏🏽 I am forever thankful!  Five Stars! 🙌🏽⭐️"
google,1,2024-12-20,true,I typically get great service from Mavis but this Mavis was the worst. They quoted me 1.5 to 2 hrs before bringing in my vehicle for an alignment and after the quoted time they hadn’t even moved my car from where I parked it. Then they said the wheel alignment guy was out for lunch and then the machine had maintenance being done. Personally I need these guys to get more professional about knowing the state of their shop when people come in rather than trying to get every customer to leave their keys with them.
google,5,2024-12-16,true,"I had a tire blowout on the highway and dropped my car off here. The staff is very friendly and helpful. They did a thorough inspection and explained all the other issues they found, which were not fabricated, as they pointed them out so I could see them for myself. There are several items that need to be fixed, but they did an amazing job getting everything done the same day. I would have spent tons more for the same to be repaired elsewhere. Highly recommended!"
google,5,2024-12-16,true,"Bernard was incredibly helpful! I was stressed because of a flat tire, and he was patient and calm, helping me get it fixed. He deserves a raise for great customer service!"
google,5,2024-12-16,true,Gracias señor Polanco
google,5,2024-12-10,true,"Great experience here the staff was very helpful with my situation & got me out in no time, thanks especially polanco he went above & beyond"
google,5,2024-12-10,true,ASK FOR BRENARD THATS ALL IMA SAY.. he helped me friday 12/2/2024 my tire was FLAT FLAT AND MY RIm was bent and him and the poppy dude went to work and helped me out when they were just about to close and he seen my mirror was off and taped it up like new.. he was really nice .. check out Mr B for any problems cool dude forreal.. me  and my nissan thank you
google,5,2024-12-10,true,"Benard is an amazing associate, fantastic customer service and was able to provide me with all the assistant I need and more.

He is extremely knowledgeable"
google,5,2024-12-09,true,Service was fast and friendly.
yelp,5,2024-12-09,true,"Taylisha was great and helpful. They even checked my other tires pressure to make sure everything was good.
Great service !!"
google,5,2024-12-06,true,"Mavis on Jersey City's 440 was amazing!  0They checked out my car and told me the real problems.  A dealership totally lied about repairs, but those guys at Mavis helped me through that whole mess. Thanks! I will recommend this place to anyone that either a needs tires, or it needs to put on struts or any repair that mavis does"
google,5,2024-12-06,true,"Taylisha is the best.
Great customer service.
I wish I can give them 100 stars."
google,5,2024-12-05,true,Thanks guys great service
google,5,2024-12-05,true,Gracias a Polanco por su excelente atención
yelp,5,2024-12-04,true,"Great experience(s) at both this Mavis location, and Bayonne

My guy Greg at the front, super nice, and helpful - Got me in and out, painless experience 

The techs in the back do good work too, honest and reliable

Thanks Gents"
google,5,2024-12-04,true,"Great experience(s) at both this Mavis location, and Bayonne

My guy Greg at the front, super nice, and helpful - Got me in and out, painless experience

The techs in the back do good work too, honest and reliable

Thanks Gents"
google,5,2024-12-04,true,Thank you Polanco and Greg for helping me put
google,5,2024-11-30,true,Bernard is terrific! Got all my problem fixed. Wonderful experience.
google,5,2024-11-29,true,"Bernard was amazing, he helped me out in so many ways. I didn't have to wait for an appointment and I wait wasn't long at all. I highly recommend asking for Benard when calling."
google,5,2024-11-29,true,"I highly recommend Taylisha for her exceptional services! Her professionalism, attention to detail and commitment to customer satisfaction truly set her apart. I defintely recommend!"
google,5,2024-11-28,false,"Excellent service! Friendly and fast!
My first visit here was with my car with battery issues. Great service! I recommended them to my friend and she has been there twice in the last few years. Each time it has been good, fast, friendly service!"
google,5,2024-11-27,true,"Bernard @ Mavis Tire on Rt440 in Jersey City is a 5-star employee!!!  He was professional, pleasant, product-knowledgeable, empathetic in his communication, and efficient. He took time to explain what I needed and why I needed it. He also made sure I got the best deal based on my budget.  He made me feel valued. I would definitely recommend you guys to others. Thanks Bernard!!!"
google,5,2024-11-26,true,Very professional and fast thanks Bernard
google,5,2024-11-26,true,Ask for Bernard
google,5,2024-11-25,true,"Came in for an oil change. Bernard, Joe and the team discovered my vehicle had other issues. They walked me through the necessary fixes and got it done. Very helpful!!"
google,1,2024-11-25,true,"Horrible customer service. I went to this place to get my car tires changed and asked the girl working there for the price of the tires and service. She was speaking very softly, which made it hard for me to understand her. Since my English isn’t very good, I politely asked if anyone there spoke Spanish to assist me. Instead of helping, she loudly said, “She doesn’t understand English,” which made me feel embarrassed as others stared at me. I was upset and left.

I’m not saying they need to hire someone who speaks Spanish, but they do need employees who understand basic ethics and professionalism. Customers should be treated with respect, regardless of language barriers."
google,5,2024-11-25,true,Amazing service.  Manager was attentive to my needs. Would recommend for all your tire needs. Great prices!!!
google,5,2024-11-20,true,Great tire selection and prices. Thanks for the help Mr.Polanco
google,5,2024-11-19,true,Great service from Bernard
google,5,2024-11-19,true,Bernard and his team were amazing.  Super fast and professional service.   Will be returning!
google,5,2024-11-19,true,Super friendly and helpful staff! They were able to help us get all of work resolved quickly. Shout out to Mr.Polanco!
google,1,2024-11-17,true,So rude
google,1,2024-11-17,true,Unprofessional !!
google,1,2024-11-17,false,"Very poor customer service, these reviews are FAKE!"
google,5,2024-11-11,true,"My wife caught a flat on i78, made it back to Mavis, Peter was very helpful in helping me choose the right tires for her vehicle. Awesome service and very knowledgeable."
google,5,2024-11-11,true,Michael gracias a El senor Polanco y Bernard por today su ayuda
google,5,2024-11-05,true,Polanco was great. Thanks for the service
google,5,2024-11-05,true,Go there and ask for Bernard he is the best very helpful very fast people’s champ for sure
google,5,2024-11-05,true,Store Manager Bernard was amazing ! They got my car in and out and solved the issue immediately. Very glad with the service there. Brandon was very helpful and cautious with my vehicle. Would definitely recommend to family and friends.
google,5,2024-11-05,true,Don’t remember his. Name but the heavy set light skin dude with dreads is for the people he saved my life literally if you see someone there wit that description work wit him
google,5,2024-11-04,true,"I had a great experience with Mr. Polanco, he’s really knowledgeable and he’s treatment to customer is top tier. Thank you so much for your help"
google,5,2024-10-30,true,Thank you Mr.Polanco for your help
google,5,2024-10-29,true,Great service from Bernard
google,5,2024-10-29,true,Great store and good prices
google,5,2024-10-29,true,"Pase por este establecimiento necesitando cambio de gomas, El señor Polanco fue muy amable. Me brindo las mejores ofertas y me explicó bien la garantías que traen su servicios. Muchísimas gracias Polanco!"
google,5,2024-10-29,true,"Excellent service from the manager joansset, really got me a deal! My car got done in less than 20 minutes…"
google,5,2024-10-29,true,Thanks Polanco for the great Service and price.
google,5,2024-10-24,true,thanks bernard
google,5,2024-10-22,true,I came here to have my car checked out the staff was extremely helpful and polite. My problem was resolved efficiently and they even made recommendations on what else can be done that they aren’t able to service.
google,5,2024-10-22,true,Bernard and his service was great
google,5,2024-10-22,true,Thanks Bernard
yelp,5,2024-10-22,true,"EVERY SINGLE TIME I come to the Mavis Tire at 440, I am ALWAYS taken care of! I appreciate the help from Bernard, and his crew. Always consistent and always a clear understanding with what they're fixing.  You can clearly tell everyone at this location takes pride in the work they do. Driving in Jersey City is a total nightmare. However, this location makes all the difference. Thank you!"
google,5,2024-10-22,true,Bernard was great thank you man
google,5,2024-10-21,true,"I have been to this Mavis a few times now and I have received excellent service from Bernard, always willing to help you even with the most minor inconvenience you might have.   Great service here and I would definitely come back here."
