source,rating,date,got_response,text
google,1,2025-05-09,true,"I took my car in for a simple tire change — I even brought my own tires, which were just slightly larger than the originals — and accepted their offer to perform an alignment. The result was an absolute disaster: I paid nearly $400, and they returned the car with the steering wheel completely off-center, multiple system errors, and everything misconfigured.

Instead of taking responsibility, they sent me to the dealership, where I was told the issue was clearly caused by a bad alignment.

Not only did they fail to fix anything, they also refused to refund me for a service they clearly botched. The customer service was terrible, and their lack of professionalism was staggering.

This place is a complete disgrace. They are not qualified to perform technical work like a tire change with alignment. If you care about your car and your money, avoid this place at all costs."
google,5,2025-05-09,true,Megan gave excellent service. Definitely would recommend
google,5,2025-05-09,true,Megan was lovely would definitely be back
google,5,2025-05-03,true,Jovany and Z were great! Gave me a great price on brakes and were super knowledgeable!!
google,1,2025-05-03,true,"Took my car here about a month ago to have my tires checked out and too fix a puncture. I was told it couldn't be fix and recommended I get a whole new set. What he failed to mention was the front tires were so worn it would be unsafe to drive further.

Thankfully took it for a second option, where they shared the state of the front tires, and replaced them for almost 1/2 the cost. They also fixed my ""un-repairable"" puncture on the back tire without me mentioning it. Now that's quality service.

Seems this shop would rather make a sale than help their customers or watching out for their safety."
yelp,1,2025-05-01,true,Absolutely the worst I have ever experienced.  Went in for 4 new tires.. my Toyota 4 runner drove as straight as it could be. No problem.  After installing 4 new Bridgestone Alenza tires it was all I could do to keep it on the road. Pulled to the right extremely bad. After 2 alignments another set of tires Defenders still bad. They broke my center wheel cap grease all over my driver door inside and out and steering wheel.  I have Absolutely no idea what they have done to my car. I am going to have to take my vehicle somewhere else to fix what they did.​
google,5,2025-04-30,true,"Very helpful and gave a massive discount! Amazing service and didn’t take very long, definitely recommend!"
google,5,2025-04-30,true,Z was great help
google,1,2025-04-29,true,"Where do I start? I scheduled an appointment to have my brakes checked  and repaired today at the Rivers Ave location at 1pm which was convenient since my job is close to that location however, I frequent back-and-forth between the  Rivers location and the corner location. So dropped it off on my lunch break and planned on picking it up at 5 when I got off. I get off at 5 and nothing was done not even the brake check( car was on the lift upon my arrival)Here is where the lies start to justify why nothing was done. The young African American young lady said they are just getting to brake check and they had to order the part but it wouldnt be there until tomorrow. Meanwhile I’m waiting until the brake check is completed. 20 minutes later I asked was my car ready because I was just waiting. So the Caucasian guy checks on my car comes back and asks who worked on my car last? My question was what to you mean who worked only car? He asked who changed my tire because the tire was torqued too tight and they could not get the tire off to check the brakes. I said I only get my tires from Mavis. So then the blonde mechanic says we checked and it looked like the Mavis in Moncks Corner changed your tire a year ago( if you knew that already why ask). So now the guy with the dark hair goes in the computer to give me a printout of the work that need to be performed at my request because I could not remember all of what he claimed I needed. I never got the print out. Next question was who changed the oil? ( I’m thinking huh? What does this have to do with anything) He tried to say that when I got my oil change they may have over torque the lugs..I told them they only changed the oil and didn’t touch the tires. Finally I guess he could think of anything else and says I may need to take it to Mecedes. If it took all those excuses instead of saying mam we could not get to your car today. Oh when I asked why it take almost 5 hours and nothing was done,,his response was because it was a drop off and they assisted the other customers who waited. What’s the purpose of scheduling an appointment? I have never had such horrible experience. Now I have to take a day off. I called the Mavis in Moncks Corner to schedule an appointment since the rivers Ave location accused them of over torquing."
google,5,2025-04-27,true,They were able to check and patch my tire right away on a Sunday afternoon. Very friendly staff. Very efficient. Thanks so much!
google,5,2025-04-25,true,I came in to get my tires plugged and Megan was great helping me get it all squared away!
google,5,2025-04-14,true,"Really great experience. They were timely, knowledgeable and super nice! Will return!"
google,5,2025-04-09,true,Didn’t charge me to remove a nail that hadn’t gone all the way through.
google,5,2025-04-08,true,Great fast service! I would highly recommend if you are in need of fast and quick service!
google,1,2025-04-06,true,"The only place that will turn a 30 dollar patch job into a $170 tire replacement, came in to patch a tire that had a hole in it from a screw, got my tire patched and my OWN new tire put on, for the screw to still be in the tire and them to charge me $165 when I come back for the problem they DIDNT fix. AVOID this place at all cost, now they have my brand new tire while my car has a used one because of their incompetence. Completely useless."
google,5,2025-04-05,true,Excellent service and friendly staff!
google,5,2025-04-03,true,"We take all of our cars to Mavis, and greatly appreciate all who work there and the services they provide. They are kind and helpful, and we're so grateful to have them nearby!"
google,5,2025-04-02,true,"I called this store in complete crisis! Jim was so helpful, understanding and effective with his customer service. Ended up getting my car towed to this shop and not being present when it arrived. Which had me full of anxiety not only was my car ready the same day but within the hour!!! Exceptional service, great staff!! Don’t be fooled by the tiny location they got the job done and it didn’t hurt my pocketbook too bad either!! Thanks Megan and Jim!! You all are GREAT!!"
google,5,2025-03-27,true,I had metal stuck in my back tire and it was after a long day of work that my tire almost went flat. I called and Megan was able to get me in quickly and they were able to repair the tire. She’s the best and so sweet! Thank you to her and Z for taking care of me today!
google,2,2025-03-25,true,"have been using and buying tires from this location for years. The convenience and proximity to my home, makes it tough to not. But today, after several times, putting up with the nonchalant, non-service attitude of Jimmy at the front counter, today I decided it was my last time.

Over the weekend, with a son home from school, I discovered a significant gas in the sidewall of a tire. I could see no evidence of penetrating completely through, but to be safe I paid to order tires for arrival first thing Monday morning, at least time I plan to have the tire looked at and to determine whether to replace or not before my teenage son drove three hours back to school.

The young woman at the front of the counter, when I asked if a tech could look at the tire, said that she wasn’t a tech and might not know, but she would look at it. And she did, she came out, spoke to the significance, of the size, but said that she wanted to ask him to come out and look at the tire because she wasn’t sure.  Mind you, no customer had entered the entire time I was there. I was the only customer in person for them to deal with.

And yet and still, not only did he not come out, he sent word by her that it was cosmetic without laying eyes on the tire. Something that could’ve taken two minutes to alleviate the concerns of a parent, wanting to make sure his son was safe, instead he chose to remain behind his desk, doing whatever on the keyboard, he thought to be more critical than providing customer service.

And with that, this six vehicle household will never use Mavis again, especially if someone that I would assume to be a parent, or maybe even a grandparent, wouldn’t have enough compassion for a protective father to spend five minutes in providing his professional opinion.

I think I realize that the “professional” characteristic may be missing."
google,5,2025-03-24,true,"EXCELLENT and RELIABLE Service, always responsive, always helpful, friendly, and showing true care for the customer.
God bless you all who work here!!"
google,5,2025-03-24,true,Great service and even better people
yelp,5,2025-03-22,true,"Reasonable, fast service. They have saved me a lot of money. Will go back

Cxxxxxcccxxxxxxxxxxc"
google,5,2025-03-18,true,"Got my tires done last week, great place and friendly staff, very helpful"
google,5,2025-03-14,true,Great and fast brake service!
google,5,2025-03-06,true,Great service and quality!
google,5,2025-02-28,true,"This was my first time coming to this location. The staff was very friendly, n we had great conversation. They told me what I needed for my car n went from there."
google,1,2025-02-27,false,"Beware before you use this tire shop. I came to get new tires and they scratched my rims. When I told the manager (Jim?) he got all defensive and started showing me pictures of someone else's rims, obviously they have this problem a lot if hes got random rim photos on his phone LOL. After he found the right photos of my wheels, the photos were taken after they did the damage. Had I known they were so careless I would have taken photos of my car prior to them servicing the car, but no one should have to do this before using a tire shop?? On top of that they were so rude and had terrible customer service. The guy Jim told me to get out the store before even hearing what I had to say. I would not recommend getting any work done here there is no value in using them."
yelp,1,2025-02-27,true,"Beware before you use this tire shop. I came to get new tires and they scratched my rims. When I told the manager (Jim?) he got all defensive and started showing me pictures of someone else's rims, obviously they have this problem a lot if hes got random rim photos on his phone LOL. After he found the right photos of my wheels, the photos were taken after they did the damage. Had I known they were so careless I would have taken photos of my car prior to them servicing the car, but no one should have to do this before using a tire shop?? On top of that they were so rude and had terrible customer service. The guy Jim told me to get out the store before even hearing what I had to say. I would not recommend getting any work done here there is no value in using them."
google,5,2025-02-23,true,"Benjamin and the guys here are fantastic. They really helped my wife out in a pinch when the tires were low. No questions asked, filled up her tires. Benjamin also gave us some education about tire plugs and went to start looking into new tires. Great people"
google,5,2025-02-20,true,"Came in to have tires mounted and balanced, awesome experience. Megan was super friendly and extremely helpful assisting me! Will return

I returned for an oil change and tire repair and had great customer service once again! Thanks Megan!"
yelp,1,2025-02-20,true,good afternoon . I've been a Mavis customer for several years but yesterday they lost my business forever . my Charlotte independence store did work changing out some tire pressure sensors to turn off the warning light needless to say after three visits my light was still on . I just simply asked for my money back because I was going to have to pay Toyota to redo the job . I was offered a free oil change but no credit . Ithat job was a 500 dollar job and they wanted to give me a 100 oil change . I said no thank you and they said the only was a credit could be done was to remove the sensors . I told them to take them out because they weren't working anyways . I hope they don't reuse the sensors that was in my car for 5 days . after all that I went to discount tires and they did the job and the light is off . beware of this company .
yelp,5,2025-02-14,true,"I've been to this Mavis Tires shop a few times and every time I need their services, Mavis never disappoints. On February 13, 2025, I had a hole puncture in my tire so I drove over on the ""donut"" and Mavis tires sealed the hole in my tire and removed the donut and put my original tire back on at NO CHARGE!!!!!

Mavis ALWAYS makes me feel very comfortable and their reception area is very clean and relaxing while you wait on your car. I LOVE this Mavis Tires and strongly recommend it to anyone.
10 STARS!!!!!!"
google,1,2025-02-13,true,"I had the worst experience with Mavis tire. If you have a BMW or similar German car, I highly urge you to not bring your car here.

I had a slow leak flat tire and this was the nearest tire shop. I called them in advance and they told me to drop off my car. I dropped it early in the morning around 9am. Jim called about 30 mins later and said I needed it replaced and also needed the other rear tire replaced. They don’t have the tires onsite so he said I had to give him the green light to place the order by 11am to get the tires onsite by 1pm. I asked for a pickup time and said I would get my car back around 3pm. He failed to call me at any point in the afternoon and I called at 4:30pm after 5 hours of no communication. At 4:30pm he answers and says they haven’t started working on my car yet. I asked if they would call me before they close to get my car back and he says yes. He calls at 5:45 15 mins before they close and tells me that I won’t get my car back today. He claims they were working it for 45 minutes and couldn’t get the lug nut off. I’m not sure why you would start working on my car right before they close after dropping it off early in the morning. He shared BMWs are much more difficult to get these off and said it was stripped with whoever did it before. He claims now they have to charge me for all of this labor and for the labor they will have to keep working on it the next day. He could not give me any idea of an estimate. Interestingly, they never called me before they started doing all this labor for consent knowing it was not an easy job nor did they inform me they were having a hard time with it. If I knew they couldn’t do it I would have never brought it to them. I am so confused at this point about how it could possibly take this long. The next morning (today) I call at 8:05 right when they open and Megan answers and apparently Jim is not working today and he did not brief her on my situation. I reshare everything and she tells me she will get with the technician to see what they can do this morning. She is very defensive about what Jim shared with me the day before but understood my frustration. I asked what this is going to cost me and again she says they have no idea because they don’t know how many hours this could take. I called my European/german car shop for a second opinion and a few other German shops in the area. They ALL told me there is a specific BMW extraction tool to remove the lug stud and is not uncommon to see but only the dealership has this tool. She calls me back and tells me they are not able to continue working on my car and that I will need to get it towed to somewhere else because they can’t get it off but claimed her strongest technician was working this and still couldn’t get it off. She denies the insight I shared from the other German shops that there is no specific BMW extraction tool and claims they work on BMWs all the time and this is not a capability or equipment issue.. but can’t get it off. Obviously I proceeded to call BMW for feedback given what the other German shops said and they said this is an easy fix. I got a tow and it was brought to BMW. Lo and behold they get it off in 5 minutes and they said it was not difficult. Lesson learned I will never be coming here again. Mavis was also charging me for an alignment that BMW said I did not need. I only ended up spending $100 at BMW and in addition that included running a full safety check on my car and replaced all the lug studs with standard ones. I got my car back in an hour. I urge you to not bring your BMW or similar vehicle to Mavis. Just an overall awful experience and costed me not having my car for 2 days that BMW fixed so quickly."
yelp,5,2025-02-07,true,Had my master brake cylinder replaced here. Service was done in a day and everyone was polite.
google,5,2025-02-07,true,Had brake work done here. Service was fast and everyone was nice. Would definitely have more work done here.
google,1,2025-02-05,true,"I wanted to love this shop, as they are right beside my neighborhood. However, the first time I went to get a tired replaced, they gave my spare tire away to another customer! It took me weeks of calling and hounding them to provide me a new one. Then, I dropped my car off one afternoon for an oil change and battery check - they said they'd get to it in the morning. THEY LOST MY CAR. They called the next morning and nonchalantly told me my car was missing and they ""guess they would call the sheriff."" I was a wreck, calling my insurance about a potentially stolen car, had to call out of work, and a family member came from out of town to help me. We arrived at the shop, and Jim told us ""oh yea, we think it was accidentally towed by the gas station next door"" - it sure would have been helpful if they called to tell me that! I waited for hours and hours. They finally got my car back. I assumed they would comp my bill, but when I picked up my car, they did not apologize ONCE. They said they would give me a ""significant discount,"" which was 10% off a $342 bill for an oil change and battery replacement. I will never, ever go back here. They are irresponsible and have the worst customer service (especially if you are a woman). Beware of them losing parts of your car (or the entire thing)...."
google,5,2025-01-25,true,Good service everyone was helpful
google,5,2025-01-19,true,I came in yesterday to get my brake pads and rotors replaced. Jim was very upfront and honest. They did a great job and were able to get the work done pretty fast. I have a few other things that I need fixed on my Camry and I will definitely be bringing it back here for that work to be done.
google,1,2025-01-15,true,"the man had a horrible attitude when it came to putting air in the tires, so before you come here make sure you bring a male figure because he will just hand you the air thing with some other tool without helping you or giving you instructions he then proceeds to say “ dont get paid for putting air in tire” what kind of junk is that, just go to discount tires that will give u free air and also do it for you without a attitude"
google,5,2025-01-05,true,"As I was leaving the gym I noticed a dragging noise. I checked and realized the metal plate in the road pulled the bottom of my car. I stopped by Mavis Tires & Brakes as they were 8 mins away and the only shop open on a Sunday morning. I was greeted by Megan and she told me it would be a wait as it was about 3 cars ahead of me. She took my information and I decided to wait. The process was smooth, speedy, on top of the fact Megan was super nice. She made the wait seem like I had only been waiting 5 mins. Needless to say it was my first visit, but won't be my last. The technician was nice but my hat really goes to Megan. I can tell they are super busy and she handles everything with ease and has the best energy to match.  Thanks again!"
google,1,2025-01-03,true,I consider coming here to get my car serviced and the lady who answered the phone made me change my mind very quick. I called a couple days ago and no one answered. I tried again today and it just kept ringing as I was about to hang up someone finally answered. I couldn’t even get a quote over the phone. She seemed very annoyed or stressed either way her tone made me not won’t to come here.
google,5,2025-01-03,true,Great place. Everything I go there the woman at the front counter is always so helpful and a delight to deal with.
google,5,2024-12-22,true,Quick and friendly service. They gave me an estimated time of completion and they were done before.
google,5,2024-12-20,true,Mavis Tires-Jim-are always honest and will help you in need. They are my go-to when I can’t get to the dealership!
google,5,2024-12-17,true,Had a great experience as always.
google,5,2024-12-14,true,"Excellent work. I wouldn't take my car anywhere else. Manager Jim is incredibly knowledgeable,  and nice. Thanks for all that you do."
google,1,2024-12-12,true,Don’t waste your time
google,1,2024-12-12,true,"The service was slow, and they could never repair your tire. Always have to get a new one"
yelp,1,2024-12-09,true,Young girls with limited car knowledge do not go here!! I brought my car here to get my brakes fixed. They quoted me for over $1000 and said that I needed all these extra things and extra parts. I believed them but once I talked to other people they recommended I get a second opinion. I called Mavis back and told them I would be getting a second opinion. The woman on the phone who was blonde and older was immediately very nasty. She said she was going to charge me a restock fee and was mumbling under her breath claiming that anywhere else is gonna charge me more. She was trying to manipulate me into keeping the car there and was very rude and nasty because I wanted a second opinion. Thank god I got a second opinion because I took it somewhere else & the price was less than half of what they quoted me and it was ready in a few hours. I will never go back there and the blonde lady at the front desk should not work in customer service!
yelp,1,2024-12-05,true,Just called to set an appointment for a tire to be installed tomorrow. They asked for a credit card number over the phone for a deposit to reserve the tire. Too sketchy for me. I'll go somewhere else.
yelp,1,2024-12-03,true,"DO NOT GET WORK DONE HERE!!!
They have AWFUL CUSTOMER SERVICE!
I wish I could give 0 stars, they don't even deserve 1 star 
They ruined the wrap on our car when changing our tires, then said they wouldn't pay to fix it because it wasn't approved by corporate....
Jim was extremely rude and not helpful 
They have horrible service, as well as horrible customer service!"
google,5,2024-11-22,true,Great customer service
google,5,2024-11-19,true,"I recently went to Mavis Tires & Brakes on Park Road for the first time due to an engine coolant light appearing on my vehicle.  Without having an appointment, they took care of me within a couple of hours and fixed me right up.  I dealt mostly with the woman handling intake at the front desk, and she was professional and courteous.  I will be back with any car issues in the future."
google,1,2024-11-14,true,"Terrible service. I made an appointment the night before to get a tire plugged. I made it for 8 am. I showed up at 8 am exactly, just to be told that it is first come first served, and it would be at least three hours before they can see me. Not entirely sure what the point of an appointment is, especially for something that takes almost no time at all."
google,5,2024-11-14,true,Wonderful customer service! They are my go to everytime and take great care of everything needed! I recommend them each time !!!
google,5,2024-11-08,true,Just had a nail in my tire and chose to go here and i had an excellent experience. They were quick to find the nail and have it patched. Josh was very helpful and had another old plug in my tire patched as well. Will definitely come here again!
google,5,2024-11-02,true,"Julie, Julie, Julie is the best!!!!! When I tell you they got me right and ready to ride SAFELY!!!! Man this was the best maintenance experience ever!!!!"
google,5,2024-10-29,true,"I got a screw in my tire on the way to work. I googled tire shop near me and it took me to this address. I pulled in and they immediately took my tire back and plugged it. I am so grateful I went to this shop this morning, they really saved the day."
google,5,2024-10-26,true,Very professional & great service.
yelp,1,2024-10-26,true,The quality of work here is horrendous. They almost killed me and my child due to a break caliber popping off and failing.
google,5,2024-10-25,false,"Thank you Mavis Dilworth.
Got my Flux capacitor working again too, great service.
See you in 30 more years."
google,5,2024-10-24,true,Really great shop ! Best around there care and it shows
google,1,2024-10-23,true,"Very lousy customer service.

I went to get my tires checked. The person at the front desk told me they could check it and then when I went to the bay, the worker told me it wasn’t available.

PROVIDE CONSISTENT INFORMATION AND NOT WASTE CUSTOMER’S TIME!"
google,5,2024-10-17,true,"Brought my car in because there was a screw in one of my tires. They checked it and said it didn’t penetrate the tire.  I asked what I owed, and they said a good Google review.  Would definitely use them again!"
google,5,2024-10-12,false,Keep it up guys!!!  A+++++
google,5,2024-09-21,true,Good service .. gave me a discount the guy in front needs a raise ✅
google,5,2024-09-20,true,"Best tire place ever, best customer service, 10/10 recommend"
google,5,2024-09-19,true,"Coming here for years, fast and friendly service"
google,5,2024-09-19,true,I would like to compliment megan and how she handled my tires on my 2005 nissan 350z she did a really good job would recommend her to my friends
google,5,2024-09-12,false,👍🏼👍🏼👍🏼
google,5,2024-09-11,true,"Great service from a very friendly and honest staff. Everyone that I spoke with was polite, professional and down to earth. If you are a rational person with realistic expectations, they will take care of you. If you are an entitled mess of a person, go somewhere else."
google,5,2024-09-05,true,"I recently had a great experience at Mavis Tires. From start to finish, the service was top-notch. Jim was exceptionally helpful and knowledgeable, guiding me through the whole process with ease. Megan worked diligently to find the perfect tires that fit both my car and my budget, showing a great deal of expertise and care. (I probably called 5 times and she was patient each time!)

The efficiency was impressive too. They replaced my front and rear rotors, brake pads, tires, and TPMS sensors all in under one business day. I dropped off my car at 3 PM and was pleasantly surprised to have it ready before noon the next day.

The whole team was incredibly friendly, making the experience smooth and stress-free. If you’re looking for quality service with a personal touch, I highly recommend Mavis Tires."
yelp,1,2024-09-01,true,"This location do not like to help customers. If you have a flat they don't want to look at it because they don't have any spares in stock. When asked about a plug or a patch they didn't even bother to check. The young men there have a very nasty mouth. When is it ok to cuss at the customer and tell them ""It's not my problem"" when asked to add air to my tire. They really need a staff change or close this location.

I do not recommend this location at all it's a waste of time."
google,1,2024-09-01,true,I have never experienced this level of horrible customer service in my life. Since when is it ok to curse at a customer? I hope that this location closes down
google,1,2024-09-01,true,"This location do not like to help customers. If you have a flat they don't want to look at it because they don't have any spares in stock. When asked about a plug or a patch they didn't even bother to check. The young men there have a very nasty mouth. When is it ok to cuss at the customer and tell them ""It's not my problem"" when asked to add air to my tire. They really need a staff change or close this location.

I do not recommend this location at all it's a waste of time."
yelp,1,2024-09-01,true,I have never experienced this level of horrible customer service in my life. Since when is it ok to curse at a customer? I hope that this location closes down because everyone should lose their job.
google,1,2024-08-31,true,I had set an appointment for an oil change Saturday morning at 9 got here before said time and they told me I'd have to leave my car all day
google,5,2024-08-29,true,Megan & her team were great. Very honest & communicative! This Mavis is only concerned with helping you find the best possible solution for your vehicle. Will be back!
google,5,2024-08-29,false,"Jim, Megan & Julie are all amazing at what they do. I can’t help but laugh at all the bad reviews that don’t even relate to Dilworth. If you can’t get along with this staff, maybe check the nearest mirror.
thank you Mavis Dilworth!"
google,5,2024-08-28,true,👍
google,5,2024-08-23,true,Chris and the staff is amazing and very friendly. I would recommend this business to anyone needing assistance with their vehicle.
yelp,1,2024-08-21,true,"After a bad experience with Black's Tire,  I decided to use Mavis...what a mistake...
After waiting for a minute,  the gentleman and I spoke, I explained that I needed a tire replaced... he said no problem,  give me the key, etc.
All went well until I was about 2 miles away and I could feel the car driving different. It was closing time for Mavis so I went home with a run flat, flat tire. 

The next morning I returned and shared my complaint... the guys were in disbelief until they checked the tire, aired it up again and the tire was okay. The gentleman informed me that, last time he didn't tighten the valve to keep the air from escaping. 
I checked the date of the tire and found out, it was 7 years old."
yelp,1,2024-08-20,true,"I hate to do this because the customer service was pleasant. Unfortunately the communication between the staff seems to be low and I literally had to pay for it. I brought my 2015 Jetta in on Sunday morning, I needed new rotors and brake pads which I bought prior. I was told the rear rotors didn't fit and the front pads didn't fit, I was also told I'd need a new caliper then I was quoted a price. They needed a specific tool to remove the caliper so I had to wait the next day. 

Monday morning my car was fixed but I was slapped in the face with a different price than I was quoted. The person at the desk wasn't aware there were parts in the car already, they also mentioned they were going to call me to resolve what happened but I never received a call."
google,1,2024-08-15,true,"Just moved to Charlotte a few days ago and I dropped my car off for an oil change and an alignment and they sat my car overnight, didn’t even touch it (literally I saw the mileage down to the tenth of a mile) and immediately called me first thing the next morning to tell me they won’t do it because it’s “too low”. Meanwhile my car is on air suspension and I can raise it higher than stock height even is. I would’ve preferred they were just honest with me and told me they were uncomfortable rather than lie and say “their lifts are outdated” when I literally looked at them and they’re the same as any other lift I’ve seen. Then they proceed to not even suggest another place around here knowing I’m not from the area. Honesty goes a long way, and if a company would rather lie and then not at least present a potential solution then I highly suggest they find other people or close down. I called another Mavis too and they literally said they’d take me."
google,5,2024-08-11,true,I called Howard in a panic on Sunday morning as I was about to move my daughter to college and noticed a nail in my tire. He told me to come on in and fixed it quickly so that we could get on the road! The service was awesome and I would highly recommend!! I appreciated the kindness!
google,5,2024-08-10,true,Fast same day service!
google,5,2024-08-08,true,"I stopped here for a quick check on a tire and Julie was so awesome! It was raining and she was so polite, patient and helpful! Her customer service was exceptional and I am so grateful!"
google,2,2024-08-08,true,"Front desk were friendly, sat for an hour and 1/2 only for them to tell me that BOTH techs looked at my tire, and found NO LEAK. It had gone flat twice the previous day and flat again within 2 hours of leaving.

Pep boys down the road also took a while, 3 hours but I had no appointment so I can’t blame them for that. Found the nail in my tire, psyched me up and back on the road, wish I went to pep boys initially."
google,1,2024-08-02,true,"I made an 8am appointment to get my tires rotated and brakes and battery checked. I dropped my car off right at 8am. At 4:30pm I called asking when they thought it would be ready and I was told it was in the shop right now and they will call me when they are done. They close at 6pm so at 5:30pm I headed over even tho they didn’t call me and they said they havnt got to my car yet and it will have to be done tomorrow so I took my car and left. My car was there right when they opened, I had an appointment, it was there for 10 hours and it wasn’t touched.  I wish they were honest when i called that it wasn’t going to be done today instead of lying saying it was in the shop right now"
google,5,2024-07-31,true,Showed us family care and great prices
google,1,2024-07-26,true,"I bought 2 new tires from this Mavis location.

It was a nightmare. They replaced the incorrect tires that I requested to have changed, then lied about it. Following that, they tried to make me buy 2 new additional tires to resolve the original issue! Do not trust this place."
google,5,2024-07-22,true,Guys in the shop are very helpful and polite. Needed air in my tires in a hurry and they went above and beyond.
google,5,2024-07-09,true,I had a nail in one of the tires on our new car and we stopped by Mavis and they got us right in and back on the road in less than 30 minutes!! Denny is awesome!! I would recommend this Mavis shop for all of your tire needs.
google,1,2024-06-30,true,"A staff member at this store told me he wouldn't replace my brake pads with the pads I purchased at the dealer (genuine manufacturer pads for my specific model and year for pete's sake) even when I explained that another Mavis location was unable to find the correct pads to fit my car from their supplier. He also said he would only replace pads if I replaced my rotors too. Hello, but pads may last 20,000, while rotors may last 50,000. Was this because he heard a female voice and determined I knew nothing, or is he just a scammer? Either way, doesn't get my business."
google,5,2024-06-26,false,"Keenan is the man to deal with. Very honest and professional. He showed me exactly what my car needed and how to best deal with it, then gave me some excellent pricing. Every bit a gentleman and a pleasure to deal with. Respect is the word of the day folks."
google,5,2024-06-22,true,Julie Jaxz Zee at this place are A1 customer service. I came in stressing about my vehicle and thinking I wouldn’t get fit in without appointment but they were able to get everything squared away in a reasonably short time. They kept me updated with the status of my vehicle and made sure I knew the issues and offered very reasonable prices for parts.
yelp,4,2024-06-21,true,Customer service is a high priority at this location. Helpful and didn't charge me for unnecessary services. I look forward to bringing all our vehicles here.
google,5,2024-06-20,true,Mavis gave me one of the best experiences I’ve had in car maintenance.  They were able to work me in. The service was incredible.  Professional friendly. Julie and Megan are the greatest.
google,1,2024-06-20,true,Literally no one came to even greet me at the desk. I left after 5 minutes.
google,2,2024-06-19,true,"Bought 4 tires here. Made an appointment online for my free rotation, show up on time and they say it will take at least 3 hours. They don't take appointments. What???"
google,5,2024-06-16,true,"Brie and Ryan were so kind and helpful. I was super stressed, but they got my tire fixed up in no time. Very thorough."
google,1,2024-06-12,true,Brought our car to this location for a new tire. My fiancé had to discover on her own after getting home that they placed the wrong size tire on. Was told to come the next morning to replace it for a correct one and they would eat the cost of the difference (minimal). I had to wait 15 minutes before someone came from out back and told me that the regional manager was there and that I would have to wait since that was the priority at the moment. We have brought 2 cars in this year for new tires and brakes and to be told I would have to wait longer on an issue that was their mistake was incredibly rude and disappointing. This is the first negative review I have ever felt the need to post for what it is worth.
yelp,1,2024-06-11,true,Jim is a total disgrace to the company. I brought in my Toyota 4runner after it had a few issues Jim informed me that I would need a new key to begin with any process. He then told me my computer was fried. I read the reviews and decide to get it relocated and I figure out the key Jim sold me for a few hundred bucks is a knock off bullshit key that wouldn't even start my car anyway. I wouldn't recommend this to anyone. Try CMD Auto Repair they got me fixed up in no problem after Jim took over a week to figure out 1 problem and still didn't even fix it.
google,5,2024-06-08,true,"Another Mavis store referred me to this location because they had the equipment and experience needed to replace my car 's fuel pump, which they did the next day. As at all the Mavis stores I've visited, the service was fast, professional, friendly, and the price was fair. I've been a loyal customer for many years and plan to remain so."
google,5,2024-06-06,true,Julie was awesome. That lady is smart and clearly passionate about cars and the mechanics behind them. I brought my Jeep in for a rotate and balance and left with a wealth of knowledge and a big smile. It was a refreshing experience.
google,1,2024-06-04,true,"Do not trust this place. I don’t often leave bad reviews, but this was the worst experience I’ve had with any auto service provider and I want to save others money
who might be on budget like my family. Booked online for tire replacement and dropped car off with no problems. I got a call that I needed to make sure my wheels were aligned (which should be a part of installation but fine) and that I needed two fluids topped off and front windshield wipers replaced. Expected to probably pay about $75-100 more at most. I should have asked the price because they charged me almost $500 more. When I questioned the manager how in the world that was possible, he said that’s what the services cost and asked if I wanted a Mavis credit card to pay it on with 6 months no interest. Unbelievable. I probably focused too much on making sure he didn’t open a credit card rather than making him reduce the costs. I will never go back here or to any Mavis, even if they promised free service I wouldn’t trust them. Save yourself the trouble and a lot of money and go elsewhere."
google,1,2024-06-04,true,"Beware! They don’t know how to estimate the time it takes to change tires and they will try to sell you on things you probably don’t need… classic conmen. They severely underestimated how long the service would take, making it difficult for my husband to pickup the car in time before closing. On top of that, they sold us what they said were necessary services without telling us up front the cost to do so. We ended up paying way more than we budgeted. Also when you try to call the line rings and rings and rings and no one answers. Can really tell they value their customers! You all should be ashamed of yourselves. We will never come here again and we’ll never recommend Mavis to friends."
google,2,2024-05-25,true,Beware of tire installation… I write this as wait for a tow truck because neither I or AAA could loosen the lug nuts on a tire installed by this Mavis location (even with a breaker bar)… The tire’s lug nuts were over tightened; first time I couldn’t change my own tire…
google,1,2024-05-22,true,"Went to the Park Rd location in Charlotte,NC and these clowns quotes me a price of $1800 to replace my brake pads. They are totally untrustworthy.... STAY AWAY!!! This is not the first time I witnessed this company fleecing customers ..."
yelp,5,2024-05-21,false,Great service every time here and quality has never disappointed!  Highly recommend for tires and getting your car checked over.
yelp,5,2024-05-21,false,"The staff was professional I had a nail in my tire and were honest about the solutions, they were able to get me back on the road. 10/10 would comeback"
yelp,5,2024-05-21,false,"This is the second time in two months we had a flat and needed a quick replacement. Mavis took us as walk ins both times. They explained the options, gave us the expected timeline, and set realistic expectations when they were understaffed. The service rep stayed late to get my quote prepared and called with the numbers. The tires were repaired same day for one car, and the next day for another car. Prices are comparable to anywhere else. Very satisfied with the experience, will go back if we need tire replacements again."
yelp,5,2024-05-21,false,"They were clear in the price, customer service was excellent. I would recommend this location to my friends and family."
yelp,5,2024-05-21,false,"I had an tire issue and Mavis solved it ASAP! Thank you, guys for your service. I value the fact you're open on Sunday 9-5pm."
